project,data_set,site,station,recording_date,recording_time,status,latitude,longitude,is_buffered_location,species_code,scientific_name,species_english_name,method,rain,wind,noise,industry_noise,audio_quality,species_individual_name,T_Id,transcriber,abundance,confidence,min0_voc,min0_start,min1_voc,min1_start,min2_voc,min2_start,min3_voc,min3_start,min4_voc,min4_start,min5_voc,min5_start,min6_voc,min6_start,min7_voc,min7_start,min8_voc,min8_start,min9_voc,min9_start,comment,species_comment
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,LISP,Melospiza lincolnii,Lincoln's Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,13,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,OCWA,Oreothylpis celata,Orange-crowned Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,22.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,SAVS,Passerculus sandwichensis,Savannah Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,7.9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,SAVS,Passerculus sandwichensis,Savannah Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Song,50.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,VATH,Ixoreus naevius,Varied Thrush,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,20.7,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,1.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Song,6.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Confident,Song,6.9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,4,1,jf_jet@hotmail.com,ONE,Confident,Song,9.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,WIWA,Cardellina pusilla,Wilson's Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,5.6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,WIWA,Cardellina pusilla,Wilson's Warbler,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Song,4.6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,WIWA,Cardellina pusilla,Wilson's Warbler,3m 1SPR,0,0,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Confident,Song,7.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/20/2019,8:00:00,Transcribed,,,t,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,36.4,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,AMRO,Turdus migratorius,American Robin,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Song,3.2,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,FOSP,Passerella iliaca,Fox Sparrow,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,GCTH,Catharus minimus,Gray-cheeked Thrush,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,25.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,LISP,Melospiza lincolnii,Lincoln's Sparrow,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,57.5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,LISP,Melospiza lincolnii,Lincoln's Sparrow,3m 1SPR,0,1,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,Song,11.9,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,LIWI, ,Light wind,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Non-vocal,9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,OCWA,Oreothylpis celata,Orange-crowned Warbler,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Song,3.7,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,SAVS,Passerculus sandwichensis,Savannah Sparrow,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Song,17.9,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,3.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,1,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Song,1.9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,1,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Confident,Song,6.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,1,0,0,No audio quality issues,4,1,jf_jet@hotmail.com,ONE,Confident,Song,18.4,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,1,0,0,No audio quality issues,5,1,jf_jet@hotmail.com,ONE,Confident,,,,,Song,33.4,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,6/22/2019,3:45:00,Transcribed,,,t,WISN,Gallinago delicata,Wilson's Snipe,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Non-vocal,20.9,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/16/2019,7:45:00,Transcribed,,,t,CORE,Acanthis flammea,Common Redpoll,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,24.9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/16/2019,7:45:00,Transcribed,,,t,GCSP,Zonotrichia atricapilla,Golden-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,28.1,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/16/2019,7:45:00,Transcribed,,,t,PISI,Spinus pinus,Pine Siskin,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,39.8,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/16/2019,7:45:00,Transcribed,,,t,UNPA, ,Unknown Passerine,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Unknown far,Call,0,,,,,,,,,,,,,,,,,,,,FAMILY GROUP
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/16/2019,7:45:00,Transcribed,,,t,UNPA, ,Unknown Passerine,3m 1SPR,0,0,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Unknown far,Call,1,,,,,,,,,,,,,,,,,,,,FAMILY GROUP
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/16/2019,7:45:00,Transcribed,,,t,UNSP, ,Unknown Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Call,6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/20/2019,6:00:00,Transcribed,,,t,CORE,Acanthis flammea,Common Redpoll,3m 1SPR,0,2,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,7.7,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/20/2019,6:00:00,Transcribed,,,t,CORE,Acanthis flammea,Common Redpoll,3m 1SPR,0,2,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Call,8.5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/20/2019,6:00:00,Transcribed,,,t,LIWI, ,Light wind,3m 1SPR,0,2,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Non-vocal,12.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/20/2019,6:00:00,Transcribed,,,t,MOWI, ,Moderate wind,3m 1SPR,0,2,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Non-vocal,0.5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/20/2019,6:00:00,Transcribed,,,t,UNSP, ,Unknown Sparrow,3m 1SPR,0,2,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Call,7.9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/20/2019,6:00:00,Transcribed,,,t,UNSP, ,Unknown Sparrow,3m 1SPR,0,2,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Unknown far,,,Song,24.7,,,,,,,,,,,,,,,,,,ATSP/FOSP
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/20/2019,6:00:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,2,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,15.6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/26/2019,7:45:00,Transcribed,,,t,CORE,Acanthis flammea,Common Redpoll,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,3.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/26/2019,7:45:00,Transcribed,,,t,LIWI, ,Light wind,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Non-vocal,18.7,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/26/2019,7:45:00,Transcribed,,,t,OSFL,Contopus cooperi,Olive-sided Flycatcher,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Song,17.2,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/26/2019,7:45:00,Transcribed,,,t,UNPA, ,Unknown Passerine,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Call,0.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/26/2019,7:45:00,Transcribed,,,t,UNPA, ,Unknown Passerine,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Unknown far,Call,8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/26/2019,7:45:00,Transcribed,,,t,UNSP, ,Unknown Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Call,26.5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/26/2019,7:45:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,26.7,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/26/2019,7:45:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,28.7,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/26/2019,7:45:00,Transcribed,,,t,WIWA,Cardellina pusilla,Wilson's Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,31.6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/26/2019,7:45:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,0.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/26/2019,7:45:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Song,24,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S1,7/31/2019,3:30:00,Transcribed,,,t,NONE,,,3m 1SPR,0,0,0,0,No audio quality issues,,1,jf_jet@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,FOSP,Passerella iliaca,Fox Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,5.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,FOSP,Passerella iliaca,Fox Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Song,10.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,FOSP,Passerella iliaca,Fox Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Confident,Song,20.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,GCSP,Zonotrichia atricapilla,Golden-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Song,34,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,GCSP,Zonotrichia atricapilla,Golden-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,Song,41.2,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,GCSP,Zonotrichia atricapilla,Golden-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Confident,,,Song,57.4,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,LIWI, ,Light wind,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Non-vocal,54.4,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,OCWA,Oreothylpis celata,Orange-crowned Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,3.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,12.5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Song,7.6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Confident,Song,17.7,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,WIWA,Cardellina pusilla,Wilson's Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,6/27/2019,6:00:00,Transcribed,,,t,WIWA,Cardellina pusilla,Wilson's Warbler,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,Song,5.5,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/2/2019,6:30:00,Transcribed,,,t,BRSP,Spizella breweri,Brewer's Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Song,25.9,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/2/2019,6:30:00,Transcribed,,,t,FOSP,Passerella iliaca,Fox Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Song,15.9,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/2/2019,6:30:00,Transcribed,,,t,GCSP,Zonotrichia atricapilla,Golden-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,16.5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/2/2019,6:30:00,Transcribed,,,t,HETH,Catharus guttatus,Hermit Thrush,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,27.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/2/2019,6:30:00,Transcribed,,,t,OCWA,Oreothylpis celata,Orange-crowned Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,14.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/2/2019,6:30:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,2.6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/2/2019,6:30:00,Transcribed,,,t,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Song,4.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/21/2019,3:30:00,Transcribed,,,t,LIAI, ,Light aircraft,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Non-vocal,46.6,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/23/2019,7:30:00,Transcribed,,,t,CORE,Acanthis flammea,Common Redpoll,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Call,3,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/23/2019,7:30:00,Transcribed,,,t,LISP,Melospiza lincolnii,Lincoln's Sparrow,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,39.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/23/2019,7:30:00,Transcribed,,,t,OCWA,Oreothylpis celata,Orange-crowned Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,36.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/23/2019,7:30:00,Transcribed,,,t,OSFL,Contopus cooperi,Olive-sided Flycatcher,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,30.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/23/2019,7:30:00,Transcribed,,,t,PISI,Spinus pinus,Pine Siskin,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Call,39.1,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/23/2019,7:30:00,Transcribed,,,t,UNPA, ,Unknown Passerine,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Call,0.9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/23/2019,7:30:00,Transcribed,,,t,UNPA, ,Unknown Passerine,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Unknown far,Call,2.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/23/2019,7:30:00,Transcribed,,,t,WIWA,Cardellina pusilla,Wilson's Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,3.5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/26/2019,6:15:00,Transcribed,,,t,CORE,Acanthis flammea,Common Redpoll,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Call,15.1,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/26/2019,6:15:00,Transcribed,,,t,CORE,Acanthis flammea,Common Redpoll,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,Call,17.6,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/26/2019,6:15:00,Transcribed,,,t,OCWA,Oreothylpis celata,Orange-crowned Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,57.7,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/26/2019,6:15:00,Transcribed,,,t,UNPA, ,Unknown Passerine,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Call,8.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S3,7/26/2019,6:15:00,Transcribed,,,t,UNPA, ,Unknown Passerine,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Unknown far,Call,11.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S5,6/21/2019,5:15:00,Transcribed,,,t,CORE,Acanthis flammea,Common Redpoll,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,4.7,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,PARTO,S5,6/21/2019,5:15:00,Transcribed,,,t,CORE,Acanthis flammea,Common Redpoll,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Call,14.3,,,,,,,,,,,,,,,,,,,,
