"","location","site","zone","stat_num","recording_date","R_time","species_code","scientific_name","species_english_name","rain","wind","noise","industry_noise","audio_quality","species_individual_name","abundance","min0_voc","min0_start","min1_voc","min1_start","min2_voc","min2_start","min3_voc","min3_start","comment","species_comment","project","data_set","survey_type","surv_key"
"2072","QUILL_S8","QUILL","S","8","7/3/2019","05:15:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,1,0,"No audio quality issues",1,"ONE","Song",8.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","QUILL_S8_7/3/2019_05:15:00_ARU"
"2073","QUILL_S8","QUILL","S","8","7/3/2019","05:15:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,1,0,"No audio quality issues",2,"ONE","Song",22.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","QUILL_S8_7/3/2019_05:15:00_ARU"
"2074","QUILL_S8","QUILL","S","8","7/3/2019","05:15:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,1,0,"No audio quality issues",1,"ONE","Song",7.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","QUILL_S8_7/3/2019_05:15:00_ARU"
"2075","QUILL_S8","QUILL","S","8","7/3/2019","05:15:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,1,0,"No audio quality issues",2,"ONE","Song",12.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","QUILL_S8_7/3/2019_05:15:00_ARU"
"2076","QUILL_S8","QUILL","S","8","7/3/2019","05:15:00","OCWA","Oreothylpis_celata","Orange-crowned Warbler",0,0,1,0,"No audio quality issues",1,"ONE","Song",16.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","QUILL_S8_7/3/2019_05:15:00_ARU"
"2077","QUILL_S8","QUILL","S","8","7/3/2019","05:15:00","OCWA","Oreothylpis_celata","Orange-crowned Warbler",0,0,1,0,"No audio quality issues",2,"ONE","Song",20.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","QUILL_S8_7/3/2019_05:15:00_ARU"
"2078","QUILL_S8","QUILL","S","8","8/8/2019","07:45:00","DUFL","Empidonax_oberholseri","Dusky Flycatcher",0,0,1,0,"No audio quality issues",1,"ONE","Song",5.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","QUILL_S8_8/8/2019_07:45:00_ARU"
"2079","ROCK_A1","ROCK","A","1","7/14/2019","06:45:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,1,0,"No audio quality issues",1,"ONE",NA,NA,"Song",14.7,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A1_7/14/2019_06:45:00_ARU"
"2080","ROCK_A1","ROCK","A","1","7/14/2019","06:45:00","PISI","Spinus_pinus","Pine Siskin",0,0,1,0,"No audio quality issues",1,"ONE","Call",20.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A1_7/14/2019_06:45:00_ARU"
"2081","ROCK_A1","ROCK","A","1","7/14/2019","06:45:00","PISI","Spinus_pinus","Pine Siskin",0,0,1,0,"No audio quality issues",2,"ONE","Call",25.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A1_7/14/2019_06:45:00_ARU"
"2082","ROCK_A1","ROCK","A","1","7/16/2019","04:15:00","PISI","Spinus_pinus","Pine Siskin",0,1,1,0,"No audio quality issues",1,"ONE","Call",31.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A1_7/16/2019_04:15:00_ARU"
"2083","ROCK_A1","ROCK","A","1","7/16/2019","04:15:00","PISI","Spinus_pinus","Pine Siskin",0,1,1,0,"No audio quality issues",2,"ONE","Call",31.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A1_7/16/2019_04:15:00_ARU"
"2084","ROCK_A2","ROCK","A","2","7/11/2019","07:00:00","HOLA","Eremophila_alpestris","Horned Lark",0,0,0,0,"No audio quality issues",1,"ONE","Call",32.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A2_7/11/2019_07:00:00_ARU"
"2085","ROCK_A3","ROCK","A","3","7/9/2019","07:15:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,1,0,"No audio quality issues",1,"ONE","Song",1.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A3_7/9/2019_07:15:00_ARU"
"2086","ROCK_A3","ROCK","A","3","7/9/2019","07:15:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,1,0,"No audio quality issues",1,"ONE","Song",11.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A3_7/9/2019_07:15:00_ARU"
"2087","ROCK_A3","ROCK","A","3","7/9/2019","07:15:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,1,0,"No audio quality issues",2,"ONE","Song",48.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A3_7/9/2019_07:15:00_ARU"
"2088","ROCK_A3","ROCK","A","3","7/9/2019","07:15:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,1,0,"No audio quality issues",3,"ONE",NA,NA,NA,NA,"Song",56.6,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A3_7/9/2019_07:15:00_ARU"
"2089","ROCK_A3","ROCK","A","3","7/11/2019","04:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,1,1,0,"No audio quality issues",1,"ONE","Song",1.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A3_7/11/2019_04:30:00_ARU"
"2090","ROCK_A3","ROCK","A","3","7/11/2019","04:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,1,1,0,"No audio quality issues",2,"ONE","Song",6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A3_7/11/2019_04:30:00_ARU"
"2091","ROCK_A3","ROCK","A","3","7/11/2019","04:30:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,1,1,0,"No audio quality issues",1,"ONE","Song",0.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A3_7/11/2019_04:30:00_ARU"
"2092","ROCK_A3","ROCK","A","3","7/13/2019","05:15:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,1,1,0,"No audio quality issues",1,"ONE","Song",16.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_A3_7/13/2019_05:15:00_ARU"
"2093","ROCK_B1","ROCK","B","1","7/13/2019","05:00:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,1,0,"No audio quality issues",1,"ONE","Song",3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B1_7/13/2019_05:00:00_ARU"
"2094","ROCK_B1","ROCK","B","1","7/13/2019","05:00:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,1,0,"No audio quality issues",2,"ONE","Song",5.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B1_7/13/2019_05:00:00_ARU"
"2095","ROCK_B1","ROCK","B","1","7/16/2019","04:30:00","SWTH","Catharus_ustulatus","Swainson's Thrush",0,0,1,0,"No audio quality issues",1,"ONE",NA,NA,"Call",25.6,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B1_7/16/2019_04:30:00_ARU"
"2096","ROCK_B1","ROCK","B","1","7/17/2019","08:00:00","PISI","Spinus_pinus","Pine Siskin",0,0,1,0,"No audio quality issues",1,"ONE","Call",2.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B1_7/17/2019_08:00:00_ARU"
"2097","ROCK_B1","ROCK","B","1","7/17/2019","08:00:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,1,0,"No audio quality issues",1,"ONE","Song",0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B1_7/17/2019_08:00:00_ARU"
"2098","ROCK_B1","ROCK","B","1","7/17/2019","08:00:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,1,0,"No audio quality issues",2,"ONE","Song",24,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B1_7/17/2019_08:00:00_ARU"
"2099","ROCK_B1","ROCK","B","1","7/17/2019","08:00:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,1,0,"No audio quality issues",3,"ONE",NA,NA,NA,NA,"Call",53.8,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B1_7/17/2019_08:00:00_ARU"
"2100","ROCK_B1","ROCK","B","1","7/21/2019","06:15:00","PISI","Spinus_pinus","Pine Siskin",0,1,1,0,"No audio quality issues",1,"ONE","Call",21,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B1_7/21/2019_06:15:00_ARU"
"2101","ROCK_B1","ROCK","B","1","7/21/2019","06:15:00","PISI","Spinus_pinus","Pine Siskin",0,1,1,0,"No audio quality issues",2,"ONE",NA,NA,"Call",50.3,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B1_7/21/2019_06:15:00_ARU"
"2102","ROCK_B1","ROCK","B","1","7/21/2019","06:15:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,1,1,0,"No audio quality issues",1,"ONE","Call",1.7,NA,NA,NA,NA,NA,NA,NA,"AND SONG","Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B1_7/21/2019_06:15:00_ARU"
"2103","ROCK_B2","ROCK","B","2","7/14/2019","07:15:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,0,0,"No audio quality issues",1,"ONE","Song",0,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B2_7/14/2019_07:15:00_ARU"
"2104","ROCK_B2","ROCK","B","2","7/14/2019","07:15:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,0,0,"No audio quality issues",2,"ONE","Call",3.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B2_7/14/2019_07:15:00_ARU"
"2105","ROCK_B2","ROCK","B","2","7/19/2019","07:45:00","BOCH","Poecile_hudsonicus","Boreal Chickadee",0,0,0,0,"No audio quality issues",1,"ONE","Call",39.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B2_7/19/2019_07:45:00_ARU"
"2106","ROCK_B2","ROCK","B","2","7/19/2019","07:45:00","PISI","Spinus_pinus","Pine Siskin",0,0,0,0,"No audio quality issues",1,"ONE","Call",2.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B2_7/19/2019_07:45:00_ARU"
"2107","ROCK_B2","ROCK","B","2","7/19/2019","07:45:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,0,0,"No audio quality issues",1,"ONE","Song",1.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B2_7/19/2019_07:45:00_ARU"
"2108","ROCK_B2","ROCK","B","2","7/19/2019","07:45:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,0,0,"No audio quality issues",2,"ONE","Song",25.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B2_7/19/2019_07:45:00_ARU"
"2109","ROCK_B3","ROCK","B","3","7/9/2019","04:45:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,1,0,"No audio quality issues",1,"ONE","Song",2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B3_7/9/2019_04:45:00_ARU"
"2110","ROCK_B3","ROCK","B","3","7/9/2019","04:45:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,1,0,"No audio quality issues",1,"ONE","Song",48.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B3_7/9/2019_04:45:00_ARU"
"2111","ROCK_B3","ROCK","B","3","7/9/2019","04:45:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,1,0,"No audio quality issues",2,"ONE",NA,NA,"Song",18,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B3_7/9/2019_04:45:00_ARU"
"2112","ROCK_B3","ROCK","B","3","7/21/2019","07:15:00","WWCR","Loxia_leucoptera","White-winged Crossbill",1,1,0,0,"No audio quality issues",1,"ONE","Call",1.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_B3_7/21/2019_07:15:00_ARU"
"2113","ROCK_S1","ROCK","S","1","7/10/2019","06:15:00","COLO","Gavia_immer","Common Loon",0,0,1,0,"No audio quality issues",1,"ONE",NA,NA,"Call",10.2,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/10/2019_06:15:00_ARU"
"2114","ROCK_S1","ROCK","S","1","7/10/2019","06:15:00","CORE","Acanthis_flammea","Common Redpoll",0,0,1,0,"No audio quality issues",1,"ONE","Call",26.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/10/2019_06:15:00_ARU"
"2115","ROCK_S1","ROCK","S","1","7/10/2019","06:15:00","DUFL","Empidonax_oberholseri","Dusky Flycatcher",0,0,1,0,"No audio quality issues",1,"ONE","Song",4.5,NA,NA,NA,NA,NA,NA,NA,"AND CALL","Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/10/2019_06:15:00_ARU"
"2116","ROCK_S1","ROCK","S","1","7/10/2019","06:15:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,1,0,"No audio quality issues",1,"ONE","Song",0.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/10/2019_06:15:00_ARU"
"2117","ROCK_S1","ROCK","S","1","7/10/2019","06:15:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,1,0,"No audio quality issues",2,"ONE","Song",13.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/10/2019_06:15:00_ARU"
"2118","ROCK_S1","ROCK","S","1","7/10/2019","06:15:00","SWTH","Catharus_ustulatus","Swainson's Thrush",0,0,1,0,"No audio quality issues",1,"ONE","Call",5.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/10/2019_06:15:00_ARU"
"2119","ROCK_S1","ROCK","S","1","7/10/2019","06:15:00","WIWA","Cardellina_pusilla","Wilson's Warbler",0,0,1,0,"No audio quality issues",1,"ONE","Call",7.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/10/2019_06:15:00_ARU"
"2120","ROCK_S1","ROCK","S","1","7/10/2019","06:15:00","WIWA","Cardellina_pusilla","Wilson's Warbler",0,0,1,0,"No audio quality issues",2,"ONE","Call",9.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/10/2019_06:15:00_ARU"
"2121","ROCK_S1","ROCK","S","1","7/13/2019","06:45:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,1,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",18.4,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/13/2019_06:45:00_ARU"
"2122","ROCK_S1","ROCK","S","1","7/13/2019","06:45:00","DUFL","Empidonax_oberholseri","Dusky Flycatcher",0,0,1,0,"No audio quality issues",1,"ONE","Call",2.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/13/2019_06:45:00_ARU"
"2123","ROCK_S1","ROCK","S","1","7/13/2019","06:45:00","DUFL","Empidonax_oberholseri","Dusky Flycatcher",0,0,1,0,"No audio quality issues",2,"ONE",NA,NA,NA,NA,"Call",51,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/13/2019_06:45:00_ARU"
"2124","ROCK_S1","ROCK","S","1","7/13/2019","06:45:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,1,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",13.4,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/13/2019_06:45:00_ARU"
"2125","ROCK_S1","ROCK","S","1","7/13/2019","06:45:00","PISI","Spinus_pinus","Pine Siskin",0,0,1,0,"No audio quality issues",1,"ONE",NA,NA,"Call",59,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/13/2019_06:45:00_ARU"
"2126","ROCK_S1","ROCK","S","1","7/14/2019","07:15:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,1,0,"No audio quality issues",1,"ONE","Song",7.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/14/2019_07:15:00_ARU"
"2127","ROCK_S1","ROCK","S","1","7/14/2019","07:15:00","DUFL","Empidonax_oberholseri","Dusky Flycatcher",0,0,1,0,"No audio quality issues",1,"ONE","Call",0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/14/2019_07:15:00_ARU"
"2128","ROCK_S1","ROCK","S","1","7/14/2019","07:15:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,1,0,"No audio quality issues",1,"ONE","Song",2.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/14/2019_07:15:00_ARU"
"2129","ROCK_S1","ROCK","S","1","7/14/2019","07:15:00","PISI","Spinus_pinus","Pine Siskin",0,0,1,0,"No audio quality issues",1,"ONE","Call",4.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/14/2019_07:15:00_ARU"
"2130","ROCK_S1","ROCK","S","1","7/14/2019","07:15:00","PISI","Spinus_pinus","Pine Siskin",0,0,1,0,"No audio quality issues",2,"ONE","Call",41.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S1_7/14/2019_07:15:00_ARU"
"2131","ROCK_S2","ROCK","S","2","7/10/2019","06:00:00","BOCH","Poecile_hudsonicus","Boreal Chickadee",0,0,0,0,"No audio quality issues",1,"ONE","Call",32.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/10/2019_06:00:00_ARU"
"2132","ROCK_S2","ROCK","S","2","7/10/2019","06:00:00","BOCH","Poecile_hudsonicus","Boreal Chickadee",0,0,0,0,"No audio quality issues",2,"ONE","Call",29,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/10/2019_06:00:00_ARU"
"2133","ROCK_S2","ROCK","S","2","7/10/2019","06:00:00","PISI","Spinus_pinus","Pine Siskin",0,0,0,0,"No audio quality issues",1,"ONE","Call",44.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/10/2019_06:00:00_ARU"
"2134","ROCK_S2","ROCK","S","2","7/10/2019","06:00:00","PISI","Spinus_pinus","Pine Siskin",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,"Call",22.2,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/10/2019_06:00:00_ARU"
"2135","ROCK_S2","ROCK","S","2","7/10/2019","06:00:00","SWTH","Catharus_ustulatus","Swainson's Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Call",0.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/10/2019_06:00:00_ARU"
"2136","ROCK_S2","ROCK","S","2","7/10/2019","06:00:00","SWTH","Catharus_ustulatus","Swainson's Thrush",0,0,0,0,"No audio quality issues",2,"ONE","Song",1.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/10/2019_06:00:00_ARU"
"2137","ROCK_S2","ROCK","S","2","7/10/2019","06:00:00","SWTH","Catharus_ustulatus","Swainson's Thrush",0,0,0,0,"No audio quality issues",3,"ONE",NA,NA,NA,NA,"Song",46.3,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/10/2019_06:00:00_ARU"
"2138","ROCK_S2","ROCK","S","2","7/10/2019","06:00:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,0,0,"No audio quality issues",1,"ONE","Song",10.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/10/2019_06:00:00_ARU"
"2139","ROCK_S2","ROCK","S","2","7/15/2019","03:30:00","HETH","Catharus_guttatus","Hermit Thrush",1,1,0,0,"No audio quality issues",1,"ONE","Song",10.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/15/2019_03:30:00_ARU"
"2140","ROCK_S2","ROCK","S","2","7/17/2019","07:00:00","GRAJ","Perisoreus_canadensis","Gray Jay",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Call",3.5,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/17/2019_07:00:00_ARU"
"2141","ROCK_S2","ROCK","S","2","7/17/2019","07:00:00","RCKI","Regulus_calendula","Ruby-crowned Kinglet",0,0,0,0,"No audio quality issues",1,"ONE","Song",0,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/17/2019_07:00:00_ARU"
"2142","ROCK_S2","ROCK","S","2","7/17/2019","07:00:00","RCKI","Regulus_calendula","Ruby-crowned Kinglet",0,0,0,0,"No audio quality issues",2,"ONE","Call",45.5,NA,NA,NA,NA,NA,NA,NA,"FLEDGLING","Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/17/2019_07:00:00_ARU"
"2143","ROCK_S2","ROCK","S","2","7/17/2019","07:00:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,0,0,"No audio quality issues",1,"ONE","Song",1.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/17/2019_07:00:00_ARU"
"2144","ROCK_S2","ROCK","S","2","7/17/2019","07:00:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,"Song",14.6,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/17/2019_07:00:00_ARU"
"2145","ROCK_S2","ROCK","S","2","7/17/2019","07:00:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Call",28.4,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S2_7/17/2019_07:00:00_ARU"
"2146","ROCK_S3","ROCK","S","3","7/13/2019","05:15:00","CORE","Acanthis_flammea","Common Redpoll",0,0,1,0,"No audio quality issues",1,"ONE","Call",57.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S3_7/13/2019_05:15:00_ARU"
"2147","ROCK_S3","ROCK","S","3","7/13/2019","05:15:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,0,1,0,"No audio quality issues",1,"ONE","Call",4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S3_7/13/2019_05:15:00_ARU"
"2148","ROCK_S3","ROCK","S","3","7/13/2019","05:15:00","WIWA","Cardellina_pusilla","Wilson's Warbler",0,0,1,0,"No audio quality issues",1,"ONE","Call",21.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S3_7/13/2019_05:15:00_ARU"
"2149","ROCK_S3","ROCK","S","3","7/14/2019","04:30:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,1,0,"No audio quality issues",1,"ONE","Song",34.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S3_7/14/2019_04:30:00_ARU"
"2150","ROCK_S3","ROCK","S","3","7/14/2019","04:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,1,0,"No audio quality issues",1,"ONE","Song",7.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S3_7/14/2019_04:30:00_ARU"
"2151","ROCK_S3","ROCK","S","3","7/14/2019","04:30:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,1,0,"No audio quality issues",1,"ONE","Song",14.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S3_7/14/2019_04:30:00_ARU"
"2152","ROCK_S3","ROCK","S","3","7/19/2019","05:45:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,1,0,"No audio quality issues",1,"ONE","Call",0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","ROCK_S3_7/19/2019_05:45:00_ARU"
